OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
27843,2017,Multifamily MR (5-9),Mid-Rise Multifamily,OLYMPIAN APTS (ID27843),1605 E MADISON ST,98122.0,3.0,CENTRAL,47.6149,-122.31104,1912,6,1.0,48700,0,0.0,91.0,36.7,35.8,73.1,71.9,1638793,1598454,0,738134,216334,9006,900658,50.89,1.045
27844,2017,Multifamily LR (1-4),Low-Rise Multifamily,The Madkin,1625 E Madison St,98122.0,3.0,CENTRAL,47.61538,-122.31034,1904,3,1.0,25536,0,0.0,54.0,80.1,80.0,97.5,97.4,2044868,2043050,0,163767,47997,18811,1881100,100.58,3.939
27845,2017,Multifamily HR (10+),High-Rise Multifamily,(ID27845) COUNCIL HOUSE,1501 17TH AVE,98122.0,3.0,CENTRAL,47.61455,-122.31043,1972,12,1.0,93021,0,0.0,,66.6,65.4,174.3,170.7,5822691,5717404,0,4367401,1280012,14552,1455288,95.36,1.025
27847,2017,SPS-District K-12,K-12 School,Seattle World School at T.T. Minor,1701 E. Union St.,98122.0,3.0,CENTRAL,47.61337,-122.30929,1940,1,1.0,57048,0,0.0,90.0,36.5,36.2,84.3,84.0,2079676,2064066,0,1255026,367827,8246,824650,48.99,0.859
27863,2017,Multifamily LR (1-4),Low-Rise Multifamily,Barbara Frietchie Co-op,1100 17th Ave,98122.0,3.0,CENTRAL,47.61175,-122.3098,1929,4,1.0,23616,0,0.0,73.0,55.6,55.3,76.7,76.4,1313738,1306899,0,206479,60515,11072,1107258,59.66,2.526
27868,2017,Multifamily LR (1-4),Low-Rise Multifamily,Park Royal Apartments,1503 18th Avenue,98122.0,3.0,CENTRAL,47.61433,-122.30921,1988,4,1.0,28080,0,0.0,80.0,27.8,27.7,87.2,86.8,690841,687639,0,690841,202474,0,0,2.86,0.102
27869,2017,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,98112.0,3.0,EAST,47.61481,-122.31536,1920,2,1.0,23040,0,0.0,99.0,3.5,3.5,10.6,10.5,81047,80387,0,75975,22267,50,5072,0.58,0.025
27870,2017,Multifamily LR (1-4),Low-Rise Multifamily,Chester Apartments,1323 E Pine St,98122.0,3.0,EAST,47.6151,-122.31461,1910,3,1.0,20509,0,0.0,100.0,31.1,30.8,58.3,57.4,637197,631294,0,252009,73859,3851,385186,21.5,1.048
27873,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Packard Building - 27052,1530 12th Avenue,98122.0,3.0,EAST,47.61492,-122.31654,1910,6,1.0,74725,12387,0.0,31.0,57.2,57.2,128.1,127.9,3615893,3612869,0,2055760,602509,15601,1560131,91.36,1.223
27874,2017,NonResidential,Self-Storage Facility,20172- Seattle / Capitol,1515 13th Ave,98122.0,3.0,EAST,47.61469,-122.31596,1958,2,1.0,61880,0,0.0,58.0,11.1,11.1,34.8,34.8,685867,685867,0,685767,200987,1,100,2.84,0.046
27880,2017,Multifamily MR (5-9),Mid-Rise Multifamily,The Lenawee Apartments,1629 Harvard Avenue,98122.0,3.0,EAST,47.61621,-122.32241,1940,5,1.0,50356,0,0.0,99.0,56.0,54.6,80.0,78.4,2820383,2749909,0,511000,149765,23093,2309383,124.77,2.478
27882,2017,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,98122.0,3.0,EAST,47.61556,-122.32048,1925,2,1.0,27938,0,0.0,,39.2,39.2,122.9,122.7,1063819,1061760,0,1059185,310429,46,4633,4.63,0.166
27884,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Helix-Ellipse Apartments - hl16,4751 12th Ave NE,98105.0,4.0,NORTHEAST,47.6646,-122.31558,2006,6,1.0,65826,23637,0.0,,33.1,33.1,104.0,104.0,2179228,2179942,0,2179228,638695,0,0,9.02,0.137
27885,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Lee Plaza,4746 11th Ave NE,98105.0,4.0,NORTHEAST,47.66459,-122.31601,1991,5,1.0,64227,0,0.0,98.0,40.7,40.4,83.2,82.2,1925069,1910373,0,912334,267390,10127,1012734,57.56,0.896
27886,2017,Multifamily MR (5-9),Mid-Rise Multifamily,TraVigne,4726 11th Ave NE,98105.0,4.0,NORTHEAST,47.66391,-122.31602,2001,6,1.0,91916,25721,0.0,84.0,33.8,33.6,106.2,105.6,1984069,1974167,0,1984069,581497,0,0,8.21,0.089
27888,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Sunrise Cascade,1100 NE 47th ST,98105.0,4.0,NORTHEAST,47.66326,-122.31603,2000,5,1.0,33480,8313,0.0,,43.4,43.1,96.0,95.1,997434,991233,0,554435,162495,4429,442998,25.82,0.771
27891,2017,NonResidential,Other,University VW,4724 Roosevelt Way NE,98105.0,4.0,NORTHEAST,47.66386,-122.31715,1924,2,1.0,21600,0,0.0,,39.3,39.3,123.4,123.4,1660068,1660068,0,1660067,486538,0,0,6.87,0.318
27892,2017,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,98105.0,4.0,NORTHEAST,47.66506,-122.31656,1929,3,1.0,27908,0,0.0,,97.2,94.8,188.4,185.8,2126786,2074084,0,904151,264991,12226,1222634,68.67,2.461
27895,2017,Multifamily LR (1-4),Low-Rise Multifamily,Sagamore Building,5200 Roosevelt Way NE,98105.0,4.0,NORTHEAST,47.66665,-122.31707,2003,4,1.0,24722,0,0.0,,32.7,32.3,102.8,101.4,594183,586151,0,594183,174145,0,0,2.46,0.099
27901,2017,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,98112.0,3.0,CENTRAL,47.62291,-122.28879,2000,2,1.0,30562,0,0.0,64.0,58.5,57.8,106.8,106.1,1787068,1765482,0,664565,194772,11225,1122503,62.37,2.041
27902,2017,Multifamily LR (1-4),Low-Rise Multifamily,Pacific Palisades Condominiums,3900 2nd Ave. NE,98105.0,4.0,LAKE UNION,47.65488,-122.32641,1997,4,1.0,43422,0,0.0,44.0,48.9,47.2,100.6,97.4,1837841,1775442,0,886089,259698,9517,951750,54.21,1.249
27903,2017,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,98104.0,2.0,DOWNTOWN,47.59951,-122.32033,2000,3,1.0,54969,0,0.0,62.0,78.1,76.9,225.2,224.0,4291890,4225882,0,3767860,1104296,5240,524029,43.42,0.79
27922,2017,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,98122.0,3.0,CENTRAL,47.61395,-122.31253,1951,2,1.0,36825,0,0.0,,29.3,29.3,60.7,60.7,1894491,1891504,0,923919,270785,9705,970571,55.37,1.504
27924,2017,Multifamily LR (1-4),Low-Rise Multifamily,Madison Court - 1509,1509 E Madison St,98122.0,3.0,CENTRAL,47.61446,-122.31216,1908,4,1.0,36546,0,0.0,85.0,28.8,28.2,89.6,87.6,898729,879467,0,886905,259937,118,11824,4.3,0.118
27926,2017,Multifamily MR (5-9),Mid-Rise Multifamily,"Pearl, The",1530 15th Avenue,98122.0,3.0,EAST,47.61481,-122.31256,2008,7,1.0,101530,0,0.0,39.0,62.6,62.6,132.6,132.6,4054374,4054844,0,2069607,606567,19847,1984766,113.97,1.123
27928,2017,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,98122.0,3.0,EAST,47.61546,-122.31195,1958,3,1.0,25834,0,0.0,73.0,65.3,64.0,153.6,150.4,2078189,2037747,0,1294081,379273,7841,784108,47.0,1.819
27929,2017,Multifamily LR (1-4),Low-Rise Multifamily,Arllis Arms Apts.,1700 15th Ave,98122.0,3.0,EAST,47.61682,-122.3123,1962,4,1.0,26172,0,0.0,57.0,30.8,30.3,96.8,95.2,806562,793108,0,806562,236389,0,0,3.34,0.127
27932,2017,Multifamily LR (1-4),Low-Rise Multifamily,Wilana Apartments,1732 15th Ave,98122.0,3.0,EAST,47.61745,-122.31235,1909,3,1.0,25920,0,0.0,79.0,31.2,30.8,74.7,73.4,808382,797048,0,520844,152650,2875,287537,17.43,0.672
27937,2017,Multifamily LR (1-4),Low-Rise Multifamily,PHINNEY RIDGE CONDOMINIUM,8720 PHINNEY AVE N,98103.0,5.0,NORTHWEST,47.69309,-122.35359,1985,4,1.0,26112,0,0.0,99.0,20.8,20.5,65.4,64.4,543950,535874,0,543949,159422,0,0,2.25,0.086
27947,2017,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,98102.0,3.0,EAST,47.63193,-122.32126,1929,1,1.0,37700,0,0.0,30.0,79.2,76.1,118.4,115.1,4137917,3976597,0,878991,257617,32589,3258925,176.72,4.687
27950,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Pierre Marquis,2253 Gilman Drive W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63992,-122.37471,1980,5,1.0,62093,0,0.0,61.0,31.8,31.8,99.9,99.9,1680808,1681120,0,1680808,492616,0,0,6.95,0.112
27951,2017,Multifamily LR (1-4),Low-Rise Multifamily,The Pier at Leschi Condominium Owners Association,334 Lakeside Avenue South,98144.0,3.0,water,47.59926,-122.28563,1956,4,1.0,23856,0,0.0,61.0,38.3,37.6,120.4,118.1,761892,747468,0,761892,223297,0,0,3.15,0.132
27953,2017,Multifamily MR (5-9),Mid-Rise Multifamily,"Pike Lofts, A Condominium",303 E. Pike Street,98122.0,3.0,EAST,47.6139,-122.3272,1998,7,1.0,69272,0,0.0,,47.3,46.8,102.5,100.9,2656354,2628358,0,1421532,416627,12348,1234821,71.46,1.032
27955,2017,SPS-District K-12,K-12 School,Montlake Elementary,2409 22nd Ave. E.,98112.0,3.0,EAST,47.64063,-122.30428,1925,2,1.0,27273,0,0.0,76.0,53.5,52.7,89.9,89.1,1464961,1443660,0,442246,129615,10227,1022715,56.15,2.059
27956,2017,Multifamily LR (1-4),Low-Rise Multifamily,Montlake,2300 24th Ave E,98112.0,3.0,EAST,47.63982,-122.30181,1926,2,1.0,20366,0,0.0,,81.3,80.3,125.7,124.6,1655736,1634528,0,393344,115282,12623,1262391,68.67,3.372
27958,2017,Multifamily LR (1-4),Low-Rise Multifamily,115th,11500 - 15th Avenue N.E.,98272.0,5.0,NORTH,47.71307,-122.31246,1974,4,1.0,23888,0,0.0,70.0,27.7,27.0,86.9,84.7,660892,644026,0,660892,193696,0,0,2.73,0.114
27962,2017,Multifamily LR (1-4),Low-Rise Multifamily,Raleigh Manor,12000 15th Ave NE,98125.0,5.0,NORTH,47.71606,-122.31215,2000,4,1.0,45579,0,0.0,,26.0,25.7,81.7,80.6,858022,846943,0,858022,251472,0,0,3.55,0.078
27966,2017,Multifamily LR (1-4),Low-Rise Multifamily,Pinehurst Lane,11532 15th Ave NE,98125.0,5.0,NORTH,47.71313,-122.31214,1997,4,1.0,23175,0,0.0,,32.8,32.3,78.6,78.0,759414,748105,0,490160,143657,2692,269254,16.33,0.705
27969,2017,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,98122.0,3.0,Central,47.61608,-122.30967,2004,6,1.0,97229,0,0.0,100.0,12.3,12.3,38.7,38.7,767092,767092,0,767092,224822,0,0,3.17,0.033
27970,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Olive Ridge,1700 17th Ave,98122.0,3.0,Central,47.61672,-122.3098,1969,7,1.0,72716,0,0.0,63.0,45.0,44.1,121.9,119.0,3269927,3203358,0,2598820,761670,6711,671106,46.39,0.638
27977,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Views at Madison Vista,1615 19th Ave,98122.0,3.0,CENTRAL,47.61598,-122.3077,2002,5,1.0,73495,0,0.0,95.0,66.0,65.7,100.8,99.7,3097075,3081960,0,705763,206847,23913,2391312,129.92,1.768
27981,2017,Multifamily LR (1-4),Low-Rise Multifamily,Union 18 Apartments,1140 18th Ave,98122.0,3.0,CENTRAL,47.61269,-122.3085,1969,3,2.0,37824,0,0.0,,41.2,40.5,105.8,103.8,1886799,1857712,0,1371438,401945,5153,515360,33.04,0.874
27982,2017,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,98103.0,5.0,NORTHWEST,47.69898,-122.34162,1982,3,1.0,25111,0,0.0,76.0,47.5,46.4,102.4,101.3,1050513,1026079,0,555783,162890,4947,494729,28.57,1.138
27984,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Oakview Apartments,9514 Stone Ave N,98103.0,5.0,NORTHWEST,47.69837,-122.34166,2008,6,1.0,29216,12620,0.0,97.0,22.3,22.0,70.0,69.2,977125,966889,0,977125,286379,0,0,4.04,0.138
27985,2017,Multifamily LR (1-4),Low-Rise Multifamily,Licton Springs Apartments,9515 Interlake Ave N,98103.0,5.0,NORTHWEST,47.69838,-122.34111,1987,3,1.0,34023,8685,0.0,90.0,28.6,27.9,89.7,87.5,724144,706314,0,724144,212234,0,0,3.0,0.088
27987,2017,Multifamily LR (1-4),Low-Rise Multifamily,Carolyn Court,9512 Interlake AVE N,98125.0,5.0,NORTHWEST,47.69829,-122.3405,1989,3,1.0,23448,0,0.0,98.0,24.9,24.4,78.2,76.7,440814,432475,0,440814,129195,0,0,1.82,0.078
29148,2017,Multifamily LR (1-4),Low-Rise Multifamily,Rainier House,5270 Rainier Ave. S.,98118.0,2.0,SOUTHEAST,47.55455,-122.2814,2008,4,1.0,43732,0,0.0,24.0,73.9,73.2,116.3,115.6,3232578,3199965,0,810385,237510,24221,2422192,132.0,3.018
27996,2017,Multifamily LR (1-4),Low-Rise Multifamily,THE KENNEY,7125 FAUNTLEROY WAY SW,98136.0,1.0,SOUTHWEST,47.53888,-122.39201,1951,4,0.0,203155,0,0.0,,35.8,35.1,100.3,98.6,6925796,6805332,0,5814623,1704168,11111,1111172,83.07,0.409
28001,2017,Multifamily LR (1-4),Low-Rise Multifamily,westwinds,7050 lincoln park way sw,98136.0,1.0,SOUTHWEST,47.54005,-122.39503,1963,4,1.0,22984,0,0.0,58.0,29.1,28.4,91.3,89.3,668499,653361,0,668499,195926,0,0,2.77,0.12
28002,2017,Multifamily LR (1-4),Low-Rise Multifamily,Halcyon Apartments CC4R LLC,7060 Lincoln Park Way SW,98136.0,1.0,SOUTHWEST,47.53986,-122.39469,1968,4,1.0,26342,4878,0.0,98.0,25.7,25.2,80.8,79.1,596837,584089,0,596837,174923,0,0,2.47,0.094
28006,2017,Multifamily LR (1-4),Low-Rise Multifamily,The Pittsburgh,117 John ST,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.61964,-122.35469,1907,3,1.0,24329,0,0.0,77.0,90.9,90.2,122.0,121.1,2212288,2193857,0,309063,90581,19032,1903225,102.36,4.207
28007,2017,Multifamily LR (1-4),Low-Rise Multifamily,ADWAS,8623 Roosevelt Way NE,98115.0,5.0,NORTH,47.69209,-122.31794,2006,4,1.0,29588,0,0.0,,46.4,46.1,104.9,104.6,1391831,1384069,0,805840,236178,5859,585990,34.46,1.165
28008,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Plaza del Sol Condominium,1711 E Olive Way,98102.0,3.0,EAST,47.61944,-122.32318,1993,6,0.0,82519,0,0.0,73.0,47.9,47.7,108.7,108.1,2991002,2979645,0,1747284,512099,12437,1243717,73.28,0.888
28009,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Plaza Royale,1001 Queen Anne Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62825,-122.35714,1970,6,1.0,37843,0,0.0,92.0,45.1,44.1,80.5,78.8,1707374,1669639,0,599024,175563,11083,1108350,61.34,1.621
28014,2017,Multifamily LR (1-4),Low-Rise Multifamily,Pleasant Valley Plaza,3801 34th Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65426,-122.40138,1984,3,1.0,35787,0,0.0,83.0,24.9,24.9,78.3,78.3,892504,892837,0,892504,261578,0,0,3.69,0.103
28019,2017,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,2,1.0,31805,0,0.0,10.0,59.2,58.6,93.0,92.4,1881477,1862802,0,469458,137590,14120,1412019,76.93,2.419
28020,2017,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1,1.0,20811,0,0.0,92.0,73.4,71.1,129.8,127.3,1527697,1479132,0,524663,153770,10030,1003033,55.44,2.664
28022,2017,Multifamily LR (1-4),Low-Rise Multifamily,Blue Ridge,"9600 9th AVE NW, #101",98117.0,6.0,BALLARD,47.69953,-122.36843,1986,4,1.0,28328,0,0.0,71.0,26.2,25.8,82.3,81.1,742826,731381,0,742826,217710,0,0,3.07,0.108
28025,2017,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,98134.0,2.0,GREATER DUWAMISH,47.59393,-122.32211,1967,2,1.0,22058,0,0.0,1.0,112.7,110.6,212.3,208.6,2245438,2204057,0,896601,262778,13488,1348837,75.35,3.416
28027,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Point Elliott,1661 Harbor Ave. S.W,98126.0,1.0,SOUTHWEST,47.58836,-122.38032,1998,6,1.0,42188,0,0.0,,36.3,35.6,77.7,76.6,1530546,1500377,0,799450,234305,7310,731096,42.14,0.999
28028,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Point Nautica,1005 Harbor Ave SW,98116.0,1.0,SOUTHWEST,47.59478,-122.38513,1998,6,1.0,36730,0,0.0,,28.5,27.9,65.9,64.8,1046198,1023628,0,632955,185508,4132,413242,24.57,0.669
28029,2017,NonResidential,Refrigerated Warehouse,Plymouth Poultry,4500 7th Ave S,98108.0,2.0,GREATER DUWAMISH,47.56268,-122.32364,1970,1,1.0,22890,0,0.0,,215.1,212.2,617.7,609.2,9966466,9833075,0,8689069,2546620,12773,1277395,103.79,4.534
28030,2017,NonResidential,Other,Sunny Arms,707 S. Snoqualmie St.,98112.0,2.0,GREATER DUWAMISH,47.56166,-122.3237,1907,5,1.0,36000,0,0.0,,35.9,34.6,58.4,56.6,1292621,1244215,0,356850,104587,9357,935771,51.18,1.422
28033,2017,NonResidential,Distribution Center,"Park Manor, LLC",601-619 S. Snoqualmie Street,98108.0,2.0,GREATER DUWAMISH,47.5616,-122.32603,1971,1,1.0,28320,0,0.0,1.0,165.2,164.5,446.2,445.5,4677120,4658668,0,3695703,1083148,9814,981416,67.41,2.38
28035,2017,Multifamily LR (1-4),Low-Rise Multifamily,Tracy Ann Apartments - north,6790 Murray Ave SW,98136.0,1.0,SOUTHWEST,47.54093,-122.39431,1964,3,1.0,26498,0,0.0,73.0,29.8,29.2,93.6,91.6,772040,755293,0,772039,226271,0,0,3.19,0.121
28039,2017,Multifamily LR (1-4),Low-Rise Multifamily,Olympic Manor,3504 SW Webster St,98126.0,1.0,SOUTHWEST,47.53594,-122.37703,1978,3,1.0,28683,0,0.0,,24.9,24.3,78.1,76.2,713037,695857,0,713037,208979,0,0,2.95,0.103
28046,2017,Multifamily LR (1-4),Low-Rise Multifamily,Linden Park,13717 Linden Ave N,98133.0,5.0,NORTHWEST,47.72826,-122.34861,1982,3,1.0,96869,0,0.0,88.0,30.2,29.4,94.9,92.3,2548188,2478661,0,2548188,746831,0,0,10.54,0.109
28048,2017,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Place Apartments  E & F,1800 N 107th,98133.0,5.0,NORTHWEST,47.70706,-122.33527,1986,3,1.0,51908,0,0.0,82.0,24.3,23.7,76.2,74.5,1245406,1217707,0,1245406,365007,0,0,5.15,0.099
28049,2017,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Place Apts Bldg A,10701 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70705,-122.33444,1987,4,1.0,46339,0,0.0,77.0,25.7,25.2,80.6,79.0,1099805,1077662,0,1099805,322334,0,0,4.55,0.098
28050,2017,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Place Apts Bldg B,10711 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70735,-122.33462,1987,4,1.0,43245,0,0.0,88.0,22.6,22.1,71.0,69.4,979461,956357,0,979461,287063,0,0,4.05,0.094
28051,2017,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Place Apartments C&D,10721 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70761,-122.33449,1989,4,1.0,56800,0,0.0,69.0,30.0,29.5,94.2,92.5,1770847,1738824,0,1770846,519005,0,0,7.33,0.129
28053,2017,NonResidential,Worship Facility,(ID28053)CONGREGATION BETH SHALOM,6800 35TH AVE NE,98115.0,4.0,NORTHEAST,47.67816,-122.28998,1955,1,1.0,29079,0,0.0,81.0,31.0,30.4,68.9,68.3,901545,883194,0,506175,148351,3953,395370,23.09,0.794
28066,2017,NonResidential,Small- and Mid-Sized Office,Madison Park,4020 East Madison,98112.0,3.0,EAST,47.63441,-122.28061,1982,3,1.0,28848,9616,0.0,80.0,40.5,39.3,127.2,123.4,778941,756074,0,778940,228294,0,0,3.22,0.112
28067,2017,Multifamily LR (1-4),Low-Rise Multifamily,Colony Surf Apartments,9551 Rainier Ave S,98118.0,2.0,SOUTHEAST,47.52,-122.26034,1967,4,1.0,42816,0,0.0,55.0,32.5,31.8,101.9,99.8,1389935,1361188,0,1389934,407366,0,0,5.75,0.134
28068,2017,Multifamily HR (10+),High-Rise Multifamily,Rollin Street Flats,120 Westlake Ave N,98109.0,7.0,LAKE UNION,47.61921,-122.33807,2007,11,1.0,399935,0,0.0,30.0,68.6,67.4,129.7,127.0,15105210,14849162,0,6078524,1781513,90266,9026685,504.55,1.262
28081,2017,NonResidential,Small- and Mid-Sized Office,Brown Bear Car Wash,3977 Leary Way NW,98107.0,6.0,Ballard,47.65564,-122.36191,1988,2,1.0,20535,0,0.0,6.0,101.3,99.2,229.5,227.2,2207899,2161814,0,1284276,376399,9236,923623,54.37,2.648
28086,2017,NonResidential,Laboratory,Environmental Laboratory,322 W Ewing Street,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1985,2,1.0,43025,0,0.0,,259.4,253.3,526.5,519.7,11160029,10896454,0,5231707,1533325,59283,5928320,336.5,7.821
28089,2017,Multifamily HR (10+),High-Rise Multifamily,Ross Manor,1420 Western Ave,98101.0,7.0,DOWNTOWN,47.60806,-122.34037,1984,12,1.0,70939,0,0.0,,52.7,51.8,135.2,132.2,3740024,3672062,0,2709557,794126,10304,1030466,65.94,0.929
28476,2017,NonResidential,Warehouse,NWCP-SEA Mayn Bldg,6100 6th Ave S,98108.0,2.0,GREATER DUWAMISH,47.54769,-122.3251,1965,1,1.0,30800,0,0.0,79.0,12.6,12.6,39.6,39.6,388244,388244,0,388244,113788,0,0,1.61,0.052
28733,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Building 2,337 NE 103rd St,98125.0,5.0,NORTH,47.70279,-122.32434,2008,7,1.0,124642,0,0.0,,42.9,42.9,134.7,134.7,5343005,5343703,0,5343005,1565945,0,0,22.1,0.177
28734,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Building 3,307 NE Thornton Place,98125.0,5.0,NORTH,47.70222,-122.32532,2008,7,1.0,120520,0,0.0,99.0,22.4,22.2,70.4,69.7,2595782,2569342,0,2595782,760780,0,0,10.74,0.089
28735,2017,Multifamily LR (1-4),Low-Rise Multifamily,Building 4,400 NE Thornton Place,98125.0,5.0,NORTH,47.70188,-122.32459,2008,4,1.0,102522,0,0.0,1.0,156.9,153.8,248.4,244.1,16087850,15765135,0,4104569,1202980,119832,11983280,653.41,6.373
28874,2017,Multifamily LR (1-4),Low-Rise Multifamily,Cedarvale Village,11222 8th AVE NE,98125.0,5.0,North,47.71025,-122.3202,1970,2,1.0,30984,0,0.0,50.0,43.9,43.5,137.7,136.6,1359235,1347673,0,1359235,398369,0,0,5.62,0.181
29170,2017,NonResidential,Mixed Use Property,Chief Seattle Club/Monterey Lofts,410 2nd Avenue Extenstion South,98104.0,,,,,1900,3,1.0,22168,0,0.0,,81.5,80.0,175.3,173.8,1805930,1774478,0,952345,279116,8535,853584,49.27,2.223
29214,2017,NonResidential,Warehouse,1001-1005 6th Ave. S,1005 6th Avenue S,98134.0,2.0,GREATER DUWAMISH,47.59416,-122.3267,1922,1,1.0,37400,0,0.0,85.0,22.6,22.6,68.3,68.2,847248,845929,0,798963,234162,482,48285,5.87,0.157
29310,2017,Multifamily LR (1-4),Low-Rise Multifamily,2541 Mt Baker Village #4 (29310),2541 29th Ave South,98144.0,2.0,SOUTHEAST,47.57963,-122.29548,1960,4,1.0,21200,0,0.0,84.0,27.4,27.2,86.1,85.5,581442,577343,0,581442,170411,0,0,2.41,0.113
29312,2017,Multifamily LR (1-4),Low-Rise Multifamily,2555 Mt Baker Village #6 (29312),2555 29th Ave South,98144.0,2.0,SOUTHEAST,47.57927,-122.29548,1960,4,1.0,21200,0,0.0,82.0,27.9,27.6,87.5,86.8,590579,586111,0,590579,173088,0,0,2.44,0.115
29315,2017,Multifamily LR (1-4),Low-Rise Multifamily,2580 Mt Baker Village #9 (29315),2580 29th Ave South,98144.0,2.0,SOUTHEAST,47.57854,-122.29488,1960,4,1.0,20365,0,0.0,,29.8,29.6,93.7,93.0,607767,603099,0,607767,178126,0,0,2.51,0.123
29390,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Commodore Duchess Apartments,4005 15th Ave NE,98105.0,4.0,NORTHEAST,47.6557,-122.31244,1925,8,1.0,97923,0,0.0,5.0,163.6,162.8,237.9,237.0,11472436,11421427,9909667,1494669,438062,680,68099,536.61,5.48
29448,2017,Multifamily LR (1-4),Low-Rise Multifamily,Broadway Crossing,815 E Pine,98122.0,3.0,EAST,47.61497,-122.32108,2006,4,1.0,74202,0,0.0,97.0,40.2,39.6,94.0,92.1,2285499,2249551,0,1407962,412650,8775,877537,52.43,0.707
29550,2017,NonResidential,Large Office,605 Union Station,605 5th Ave S,98104.0,2.0,DOWNTOWN,47.59666,-122.32768,2000,11,1.0,268130,0,2.0182017201620153e+39,90.0,52.8,52.8,165.5,165.5,14158605,14158605,0,14125200,4139859,334,33402,60.21,0.225
29551,2017,NonResidential,Small- and Mid-Sized Office,625 Union Station,625 5th Ave. S,98104.0,2.0,DOWNTOWN,47.59706,-122.32813,2000,11,1.0,68452,0,201720162015.0,77.0,59.0,57.4,185.2,180.1,4036492,3926752,0,4036491,1183028,0,0,16.7,0.244
29552,2017,NonResidential,Large Office,705 5th Avenue,705 5th Ave S,98104.0,2.0,DOWNTOWN,47.59634,-122.32807,2000,11,1.0,273185,0,2.0182017201620152e+27,91.0,46.9,46.9,147.3,147.3,13209448,13209448,0,13209445,3871467,0,0,54.65,0.2
29612,2017,NonResidential,K-12 School,Villa Academy - Main bldg.,5001 NE 50TH ST,98105.0,4.0,NORTHEAST,47.66368,-122.27324,1924,3,1.0,97500,0,0.0,94.0,45.2,44.6,69.2,68.5,4406767,4348617,0,1012752,296820,33940,3394015,184.45,1.892
29788,2017,NonResidential,Small- and Mid-Sized Office,Queen Anne Square West (220),220 West Mercer Street,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,1982,5,1.0,54015,0,0.0,97.0,32.4,32.4,101.6,101.6,1748086,1748086,0,1748085,512334,0,0,7.23,0.134
